Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,641.4,-33.633152,-70.609514,2020-03-01 15:13:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,816.0,816.0,100.0,27.0,0.0,642.0,-33.633018,-70.609622,2020-03-01 15:14:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,816.0,816.0,100.0,27.0,0.0,641.9,-33.633018,-70.609622,2020-03-01 15:15:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,804.0,804.0,100.0,27.0,0.0,641.9,-33.633018,-70.609622,2020-03-01 15:16:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,804.0,804.0,100.0,27.0,0.0,641.8,-33.633018,-70.609622,2020-03-01 15:17:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,804.0,804.0,100.0,27.0,0.0,641.8,-33.633018,-70.609622,2020-03-01 15:18:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,804.0,804.0,100.0,27.0,0.0,641.8,-33.633018,-70.609622,2020-03-01 15:19:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,804.0,804.0,100.0,27.0,0.0,641.7,-33.633018,-70.609622,2020-03-01 15:20:49
0.0,0.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,792.0,792.0,100.0,27.0,0.0,641.7,-33.633018,-70.609622,2020-03-01 15:21:49
0.0,2.6,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,804.0,804.0,100.0,27.0,0.0,641.6,-33.633018,-70.609622,2020-03-01 15:22:49
0.0,10.6,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2,0.0,804.0,800.0,100.0,27.0,0.0,640.8,-33.633018,-70.609622,2020-03-01 15:23:49
0.0,13.1,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.7,0.0,804.0,804.0,100.0,27.0,0.0,640.3,-33.633018,-70.609622,2020-03-01 15:24:49
0.0,18.2,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.8,0.0,788.0,800.0,100.0,27.0,0.0,639.5,-33.633018,-70.609622,2020-03-01 15:25:49
0.0,18.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.7,0.0,800.0,804.0,100.0,27.0,0.0,638.9,-33.633018,-70.609622,2020-03-01 15:26:49
0.0,19.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.7,0.0,804.0,804.0,100.0,27.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 15:27:49
0.0,19.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,804.0,804.0,100.0,27.0,0.0,638.1,-33.633018,-70.609622,2020-03-01 15:28:49
0.0,19.4,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.6,0.0,804.0,804.0,100.0,27.0,0.0,637.8,-33.633018,-70.609622,2020-03-01 15:29:49
0.0,19.5,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.4,0.0,804.0,804.0,100.0,27.0,0.0,637.6,-33.633018,-70.609622,2020-03-01 15:30:49
0.0,19.1,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.4,0.0,792.0,792.0,100.0,27.0,0.0,637.4,-33.633018,-70.609622,2020-03-01 15:31:49
0.0,19.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.4,0.0,788.0,788.0,99.0,27.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:32:49
0.0,19.1,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.9,0.0,804.0,792.0,99.0,27.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:33:49
0.0,18.8,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.9,0.0,792.0,796.0,99.0,27.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:34:49
0.0,18.7,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.0,0.0,788.0,804.0,99.0,27.0,0.0,637.1,-33.633018,-70.609622,2020-03-01 15:35:49
0.0,16.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.6,0.0,788.0,792.0,99.0,27.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:36:49
0.0,16.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.4,0.0,788.0,780.0,99.0,28.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:37:49
0.0,23.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.0,0.0,856.0,856.0,99.0,28.0,0.0,637.0,-33.633018,-70.609622,2020-03-01 15:38:49
0.0,17.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.7,0.0,988.0,992.0,99.0,28.0,0.0,637.2,-33.633018,-70.609622,2020-03-01 15:39:49
0.0,12.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.7,0.0,988.0,988.0,99.0,28.0,0.0,637.4,-33.633018,-70.609622,2020-03-01 15:40:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441.0,0.0,976.0,988.0,99.0,28.0,0.0,637.6,-33.633018,-70.609622,2020-03-01 15:41:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.7,0.0,972.0,988.0,99.0,28.0,0.0,637.8,-33.633018,-70.609622,2020-03-01 15:42:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608.7,0.0,988.0,976.0,99.0,28.0,0.0,637.9,-33.633018,-70.609622,2020-03-01 15:43:49
0.0,7.8,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.6,0.0,984.0,984.0,99.0,28.0,0.0,637.9,-33.633018,-70.609622,2020-03-01 15:44:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,988.0,988.0,99.0,28.0,0.0,638.0,-33.633018,-70.609622,2020-03-01 15:45:49
0.0,8.1,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.3,0.0,976.0,984.0,99.0,28.0,0.0,638.0,-33.633018,-70.609622,2020-03-01 15:46:49
0.0,7.8,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.8,0.0,976.0,984.0,99.0,28.0,0.0,638.0,-33.633018,-70.609622,2020-03-01 15:47:49
0.0,7.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.9,0.0,984.0,976.0,99.0,28.0,0.0,638.1,-33.633018,-70.609622,2020-03-01 15:48:49
0.0,7.2,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.9,0.0,972.0,976.0,99.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:49:49
0.0,7.5,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181.2,0.0,984.0,988.0,99.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:50:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4262.2,0.0,976.0,984.0,99.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:51:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.1,0.0,976.0,988.0,99.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:52:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4430.3,0.0,984.0,976.0,99.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:53:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4514.2,0.0,984.0,984.0,98.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:54:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4598.5,0.0,976.0,980.0,98.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:55:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4682.3,0.0,980.0,984.0,98.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:56:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4766.0,0.0,984.0,976.0,98.0,28.0,0.0,638.2,-33.633018,-70.609622,2020-03-01 15:57:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.4,0.0,980.0,980.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 15:58:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.7,0.0,976.0,980.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 15:59:49
0.0,7.2,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.2,0.0,972.0,976.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:00:49
0.0,7.4,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.1,0.0,980.0,976.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:01:49
0.0,7.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5174.2,0.0,972.0,972.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:02:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.6,0.0,972.0,976.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:03:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5336.5,0.0,972.0,972.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:04:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.3,0.0,976.0,980.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:05:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5504.2,0.0,972.0,976.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:06:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5588.0,0.0,976.0,980.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:07:49
0.0,8.0,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.1,0.0,972.0,972.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:08:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.1,0.0,972.0,980.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:09:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5839.8,0.0,972.0,972.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:10:49
0.0,7.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5918.1,0.0,972.0,972.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:11:49
0.0,7.4,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.1,0.0,972.0,976.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:12:49
0.0,7.3,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.2,0.0,976.0,980.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:13:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6157.3,0.0,976.0,976.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:14:49
0.0,7.7,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.9,0.0,972.0,984.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:15:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6324.6,0.0,972.0,984.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:16:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6408.3,0.0,972.0,972.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:17:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.8,0.0,976.0,972.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:18:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6575.7,0.0,972.0,976.0,98.0,28.0,0.0,638.3,-33.633018,-70.609622,2020-03-01 16:19:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6659.2,0.0,972.0,972.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:20:49
0.0,7.9,37362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6910.6,0.0,980.0,976.0,98.0,28.0,0.0,638.4,-33.633018,-70.609622,2020-03-01 16:23:49
44.0,52.2,37362.4,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7015.7,0.0,840.0,840.0,98.0,28.0,7.0,637.4,-33.633018,-70.609622,2020-03-01 16:24:49
0.0,9.1,37362.6,74.9,-0.4,-35.0,0.0,0.0,0.0,0.0,-0.6,0.0,19.0,7285.6,-36.0,820.0,820.0,98.0,30.0,0.0,637.9,-33.633885,-70.610444,2020-03-01 16:25:49
0.0,15.0,37362.7,135.7,-1.8,-35.5,0.0,0.0,0.0,0.0,-0.7,-0.1,0.0,7473.8,-38.1,960.0,960.0,98.0,31.0,0.0,637.6,-33.633584,-70.610548,2020-03-01 16:26:49
0.0,0.0,37362.7,135.7,-1.8,-35.5,0.0,0.0,0.0,0.0,-0.7,-0.1,0.0,7542.9,-38.1,976.0,976.0,98.0,31.0,0.0,638.3,-33.633584,-70.610548,2020-03-01 16:27:49
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.4,-33.63369,-70.610847,2020-03-02 04:04:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.4,-33.63369,-70.610847,2020-03-02 04:05:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.3,-33.63369,-70.610847,2020-03-02 04:06:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.3,-33.63369,-70.610847,2020-03-02 04:07:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.3,-33.63369,-70.610847,2020-03-02 04:08:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.3,-33.63369,-70.610847,2020-03-02 04:09:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.3,-33.63369,-70.610847,2020-03-02 04:13:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.2,-33.63369,-70.610847,2020-03-02 04:14:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.2,-33.63369,-70.610847,2020-03-02 04:15:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.2,-33.63369,-70.610847,2020-03-02 04:16:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.2,-33.63369,-70.610847,2020-03-02 04:17:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:18:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:19:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:20:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,860.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:21:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:22:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,864.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:23:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:24:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:25:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:26:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:27:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:28:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:29:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:30:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:31:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.1,-33.63369,-70.610847,2020-03-02 04:32:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.0,-33.63369,-70.610847,2020-03-02 04:33:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.0,-33.63369,-70.610847,2020-03-02 04:35:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.0,-33.63369,-70.610847,2020-03-02 04:35:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.0,-33.63369,-70.610847,2020-03-02 04:36:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,640.0,-33.63369,-70.610847,2020-03-02 04:37:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,864.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:38:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:39:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,860.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:40:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:41:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:42:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,868.0,868.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:43:54
0.0,0.0,37362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,856.0,856.0,98.0,24.0,0.0,639.9,-33.63369,-70.610847,2020-03-02 04:44:54
